 trb_lw, trb_sn,ast_lw,ast_sn,blk_lw,blk_sn,drb_lw,drb_sn,fg3_lw,fg3_pct_lw,fg3_pct_sn,fg3_sn,fg3a_lw,fg3a_sn,fg_lw,fg_pct_lw,fg_pct_sn,fg_sn,fga_lw,fga_sn,ft_lw,ft_pct_lw,ft_pct_sn,ft_sn,fta_lw,fta_sn,last_game,mp_lw,mp_sn,opp_record,opp_score_lw,opp_score_sn,orb_lw,orb_sn,pf_lw,pf_sn,plus_minus_lw,plus_minus_sn,pts_lw,pts_sn,record,score_lw,score_sn,stl_lw,stl_sn,tot_game,tov_lw,tov_sn
0.0,0.0,0.7071067811865475,1.5339299776947406,0.0,1.1180339887498947,0.9428090415820635,4.567501391955698,0.0,0.0,1.1180339887498947,1.118033988749895,2.1213203435596424,5.0,0.7071067811865475,0.7071067811865476,3.472030807116769,3.280904023312947,1.885618083164127,7.0710678118654755,0.0,0.0,1.1180339887498947,1.1180339887498947,0.0,1.1180339887498947,2.0,14.849242404917497,8.812900228668017,2,17.819090885900998,16.984687986881656,0.0,4.2183074386605375,0.7071067811865475,2.73861278752583,-3.6926687461964147,-2.645613665651233,0.7071067811865475,3.059038884030279,2,50.67598598503591,12.802361616630073,0.0,1.1180339887498947,2,0.0,3.5355339059327373
0.0,0.0,0.0,4.285973077072616,0.7071067811865475,2.091650066335189,12.020815280171307,12.549900398011133,0.7071067811865475,0.7071067811865475,1.6770509831248424,1.8257418583505536,0.0,5.020790110464023,0.9899494936611665,1.252542496928596,6.361440224224441,5.3452248382484875,2.82842712474619,11.957130632930836,0.9428090415820635,2.1213203435596424,7.5,3.222516933177448,1.2727922061357855,4.604554601361903,2.0,2.4984439601924677,11.954775893619532,2,17.819090885900998,16.984687986881656,1.414213562373095,2.7386127875258306,0.0,3.5355339059327373,-1.6793786053180502,-3.768046537219157,0.9566738804288585,4.834937784152282,2,50.67598598503591,12.802361616630073,0.7071067811865475,1.6770509831248424,2,0.0,4.47213595499958
0.0,0.0,2.5927248643506746,4.913538149119954,0.7071067811865475,1.0,0.7071067811865475,2.1908902300206643,0.0,3.527065561247869,10.594749050304243,5.0,3.5355339059327373,4.242640687119285,2.121320343559643,3.9959755308914198,8.507240681453519,7.0,4.242640687119285,11.884245626780316,0.0,0.0,3.0,2.781517949836592,0.0,2.781517949836592,2.0,0.0,16.2,2,17.819090885900998,15.420578452923346,0.0,1.0,0.7071067811865475,1.8516401995451028,-10.606601717798211,-0.9153535223786321,3.0641293851417064,9.214251951427759,2,50.67598598503591,10.370425283273677,0.0,1.0,2,0.0,5.165676192553671
0.0,0.0,0.7071067811865475,0.8660254037844385,0.7071067811865475,0.8660254037844385,1.414213562373095,3.0,0.7071067811865475,0.7071067811865475,1.6362128169296943,1.5,1.414213562373095,2.6186146828319083,3.5355339059327373,3.527065561247869,4.050108302344784,3.2732683535398857,1.8384776310850235,3.9735970711951314,0.0,0.0,0.8660254037844385,0.8660254037844385,0.0,0.8660254037844385,2.0,6.717514421272201,10.205040771249134,2,17.819090885900998,10.432681846747936,2.1213203435596424,3.464101615137755,0.7071067811865475,1.5,-1.9641855032959654,-0.43789829503292005,2.5927248643506746,2.4358867592311158,2,50.67598598503591,6.388135206131029,0.7071067811865476,0.8660254037844387,2,0.7071067811865475,1.732050807568877
0.0,0.0,0.0,3.913118960624632,0.0,1.1180339887498947,0.0,10.606601717798211,3.5355339059327373,2.5971305140776932,4.811932423380223,4.954336943068622,9.192388155425117,10.879777811030486,2.1213203435596424,1.6499158227686108,4.004135989552684,4.382504900892776,6.363961030678928,16.025153838748494,0.7071067811865475,0.7071067811865475,4.3820232381372035,2.637521893583148,0.7071067811865475,2.3394386020951634,2.0,38.89087296526011,30.916295180572785,2,17.819090885900998,16.984687986881656,0.7071067811865475,1.1180339887498947,3.5355339059327373,3.639126714370254,-1.2374368670764582,-2.073872673839592,4.478342947514801,4.677071733467427,2,50.67598598503591,12.802361616630073,0.7071067811865475,1.8257418583505536,2,0.0,2.73861278752583
0.0,0.0,2.5927248643506746,7.253185207353658,0.0,2.73861278752583,3.5355339059327373,6.5737573513391645,0.7071067811865475,0.7071067811865475,2.3755273944413156,2.390457218668787,0.0,7.267220926874317,1.414213562373095,2.3233508524700848,6.358203154324289,3.451342449813167,3.0641293851417064,6.582153315446339,0.7071067811865476,0.7071067811865475,1.6770509831248424,1.5339299776947408,0.7071067811865476,2.6087459737497545,2.0,13.906433363335436,19.904664080911115,2,17.819090885900998,16.984687986881656,2.1213203435596424,3.585685828003181,2.1213203435596424,4.844813951249544,0.0,-2.307831656885255,4.242640687119285,3.8181557397534283,2,50.67598598503591,12.802361616630073,0.0,2.73861278752583,2,0.7071067811865476,3.069703067574602
0.0,0.0,1.5,1.5,1.0,1.0,0.5,0.5,1.5,0.25,0.25,1.5,3.0,3.0,3.0,0.2725,0.2725,3.0,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,11.5,11.5,2,60.5,60.5,0.5,0.5,1.5,1.5,5.0,5.0,7.5,7.5,2,53.0,53.0,0.0,0.0,2,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,5,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1213203435596424,0.0,0.0,0.7071067811865475,0.7071067811865475,0.0,3.5355339059327373,0.0,0.0,3.527065561247869,1.414213562373095,0.0,2.121320343559643,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,17.677669529663685,1,0.0,11.643691663538482,0.0,0.0,0.0,0.0,0.0,0.5050762722761054,0.0,2.121320343559643,1,0.0,7.778174593052023,0.0,0.7071067811865475,5,0.0,0.7071067811865475
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,5,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.563593711851055,2.1213203435596424,0.0,2.4748737341529163,0.0,0.0,4.492207786361596,4.949747468305833,0.0,2.4041630560342613,0.0,0.0,2.1213203435596424,2.1213203435596424,0.0,0.0,9.0,0.0,23.33452377915607,1,0.0,11.643691663538482,0.0,0.7071067811865475,0.0,0.7071067811865475,0.0,-0.7071067811865475,0.0,3.2526911934581184,1,0.0,7.778174593052023,0.0,0.7071067811865475,5,0.0,2.1213203435596424
0.0,0.0,0.0,2.1213203435596424,0.0,0.7071067811865475,0.0,0.0,0.0,0.0,7.735959262831932,2.1213203435596424,0.0,2.82842712474619,0.0,0.0,13.33401358808917,1.649915822768611,0.0,1.8384776310850235,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,4.242640687119285,1,0.0,11.643691663538482,0.0,0.7071067811865476,0.0,1.414213562373095,0.0,-1.8384776310850235,0.0,1.7172593257387583,1,0.0,7.778174593052023,0.0,0.7071067811865475,5,0.0,0.0
0.0,0.0,0.0,2.1213203435596424,0.0,2.1213203435596424,0.0,1.7677669529663687,0.0,0.0,6.363961030678929,2.1213203435596424,0.0,3.0641293851417064,0.0,0.0,11.91980002571609,0.0,0.0,12.020815280171307,0.0,0.0,7.761237903682283,7.7781745930520225,0.0,0.0,9.0,0.0,5.303300858899106,1,0.0,11.643691663538482,0.0,0.0,0.0,1.414213562373095,0.0,-0.07856742013183861,0.0,7.7781745930520225,1,0.0,7.778174593052023,0.0,0.0,5,0.0,2.1213203435596424
0.0,0.0,0.0,1.649915822768611,0.0,0.0,0.0,2.5927248643506746,0.0,0.0,0.7071067811865475,0.7071067811865475,0.0,2.1213203435596424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7071067811865476,0.7071067811865475,0.0,2.121320343559643,9.0,0.0,7.0710678118654755,1,0.0,11.643691663538482,0.0,0.7071067811865475,0.0,1.0606601717798212,0.0,0.10101525445522107,0.0,4.00693842672377,1,0.0,7.778174593052023,0.0,0.7071067811865475,5,0.0,3.5355339059327373
0.0,0.0,0.0,1.414213562373095,0.0,0.0,0.0,1.414213562373095,0.0,0.0,1.179612714409334,1.1785113019775793,0.0,0.0,0.0,0.0,1.1172615266543824,1.0606601717798212,0.0,12.020815280171307,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,1,0.0,11.643691663538482,0.0,0.0,0.0,0.7071067811865476,0.0,-3.5355339059327373,0.0,1.0928013891064825,1,0.0,7.778174593052023,0.0,0.7071067811865475,5,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5355339059327373,0.0,0.0,4.492207786361596,4.949747468305833,0.0,2.4041630560342613,0.0,0.0,3.412021804415436,4.00693842672377,0.0,21.920310216782973,0.0,0.0,5.663224580854422,1.7677669529663687,0.0,1.4142135623730951,9.0,0.0,12.37436867076458,1,0.0,11.643691663538482,0.0,0.0,0.0,2.82842712474619,0.0,-0.23570226039551587,0.0,36.062445840513924,1,0.0,7.778174593052023,0.0,0.7071067811865475,5,0.0,2.1213203435596424
0.0,0.0,0.0,2.4748737341529163,0.0,0.0,0.0,19.09188309203678,0.0,0.0,0.0,0.0,0.0,1.649915822768611,0.0,0.0,19.059741874710102,3.5355339059327373,0.0,3.005203820042827,0.0,0.0,18.577623614810236,7.7781745930520225,0.0,13.435028842544401,9.0,0.0,24.74873734152916,1,0.0,11.643691663538482,0.0,1.414213562373095,0.0,3.5355339059327373,0.0,-0.7071067811865475,0.0,5.151777977216275,1,0.0,7.778174593052023,0.0,1.414213562373095,5,0.0,1.5556349186104046
0.0,0.0,7.5,2.8284271247461903,0.5,0.7071067811865475,6.0,16.263455967290593,2.0,0.222,1.6894994084838884,2.1213203435596424,4.5,7.071067811865475,5.0,0.2175,7.957441100958469,6.363961030678928,11.5,31.819805153394636,3.5,0.4375,13.196678242144449,3.181980515339464,4.0,2.5927248643506746,7.0,19.0,53.03300858899106,-1,59.5,84.85281374238569,0.5,0.0,1.5,4.949747468305833,-2.0,0.07856742013183861,15.5,21.213203435596423,-1,55.0,17.991939210191042,0.0,0.7071067811865476,1,3.0,3.5355339059327373
0.0,0.0,0.0,0.0,0.0,0.0,1.5,1.5,0.5,0.25,0.25,0.5,1.0,1.0,2.5,0.3125,0.3125,2.5,4.0,4.0,1.5,0.375,0.375,1.5,2.0,2.0,7.0,12.5,12.5,-1,59.5,59.5,1.0,1.0,1.0,1.0,-0.5,-0.5,7.0,7.0,-1,55.0,55.0,0.0,0.0,1,1.5,1.5
0.0,0.0,0.5,0.7071067811865475,0.0,0.0,2.5,0.0,0.5,0.1,2.8337437170859383,0.0,2.5,2.82842712474619,1.5,0.1875,11.919800025716091,3.5355339059327373,4.0,4.949747468305833,0.0,0.0,0.7071067811865475,0.7071067811865475,0.0,0.7071067811865475,7.0,15.5,13.906433363335436,-1,59.5,84.85281374238569,2.5,6.363961030678928,2.0,4.949747468305833,-6.0,-0.030743773095067282,3.5,9.192388155425117,-1,55.0,17.991939210191042,1.5,1.414213562373095,1,2.0,2.1213203435596424
0.0,0.0,0.0,0.7071067811865476,0.0,0.7071067811865475,2.5,6.363961030678928,1.0,0.2,7.735959262831932,0.0,2.5,7.7781745930520225,1.5,0.15,2.82842712474619,2.82842712474619,5.0,0.0,0.0,0.0,0.7071067811865475,0.7071067811865475,0.0,0.7071067811865475,7.0,15.5,5.555838995037159,-1,59.5,84.85281374238569,1.5,3.5355339059327373,1.0,2.1213203435596424,-7.0,-0.5303300858899106,4.0,2.5927248643506746,-1,55.0,17.991939210191042,0.0,0.0,1,0.5,0.0
0.0,0.0,1.0,1.649915822768611,0.0,0.0,0.5,2.1213203435596424,1.0,0.25,2.1213203435596424,0.0,2.0,2.1213203435596424,2.5,0.25,3.5355339059327373,2.82842712474619,5.0,1.649915822768611,0.0,0.0,0.0,0.0,0.0,0.0,7.0,12.0,16.263455967290593,-1,59.5,84.85281374238569,0.0,0.0,0.0,0.7071067811865475,0.5,-0.565685424949238,6.0,3.5355339059327373,-1,55.0,17.991939210191042,0.5,0.7071067811865475,1,0.5,2.1213203435596424
0.0,0.0,0.5,0.0,0.0,0.0,2.0,1.1785113019775793,1.0,0.25,0.7071067811865475,0.7071067811865475,2.0,6.363961030678928,2.0,0.182,5.8925565098878945,2.1213203435596424,5.5,3.181980515339464,0.5,0.25,2.5927248643506746,0.9428090415820635,1.0,1.1785113019775793,7.0,13.0,6.646803743153546,-1,59.5,84.85281374238569,0.5,0.7071067811865475,0.5,2.1213203435596424,1.0,-0.47140452079103173,5.5,0.0,-1,55.0,17.991939210191042,0.0,0.0,1,0.5,2.1213203435596424
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.7071067811865475,0.0,0.0,0.7071067811865475,0.7071067811865475,0.0,0.7071067811865475,0.5,0.0835,0.0,0.0,3.0,0.0,0.5,0.25,2.1213203435596424,0.0,1.0,2.1213203435596424,7.0,7.0,2.3570226039551585,-1,59.5,84.85281374238569,0.5,0.7071067811865475,0.5,2.1213203435596424,-1.0,0.35355339059327373,1.5,4.949747468305833,-1,55.0,17.991939210191042,0.0,0.0,1,0.5,0.7071067811865475
0.0,0.0,0.5,2.1213203435596424,0.0,0.0,1.0,0.7071067811865475,0.5,0.125,10.528034297666382,2.1213203435596424,2.0,2.5927248643506746,0.5,0.1,2.1213203435596424,1.1785113019775793,2.5,2.1213203435596424,0.5,0.5,0.0,2.1213203435596424,0.5,2.1213203435596424,7.0,11.0,16.263455967290593,-1,59.5,84.85281374238569,0.0,0.0,0.0,0.7071067811865475,-3.5,-0.5303300858899106,2.0,1.414213562373095,-1,55.0,17.991939210191042,0.5,1.414213562373095,1,1.0,0.7071067811865475
0.0,0.0,0.0,0.7071067811865475,0.0,0.7071067811865475,3.5,9.192388155425117,0.5,0.1665,13.563593711851036,1.414213562373095,1.5,1.313198307917874,3.0,0.1875,5.855942566525488,2.4041630560342613,8.0,3.939594923753622,1.5,0.25,4.242640687119286,1.7677669529663687,3.0,2.82842712474619,7.0,18.5,16.734860488081626,-1,59.5,84.85281374238569,1.0,3.5355339059327373,2.5,6.363961030678928,-6.5,-2.3570226039551585,8.0,2.1213203435596424,-1,55.0,17.991939210191042,0.0,0.0,1,1.0,0.7071067811865475
0.0,0.0,3.5355339059327373,3.5355339059327373,0.0,0.0,2.82842712474619,2.82842712474619,0.7071067811865475,0.7071067811865475,0.7071067811865475,0.7071067811865475,0.9899494936611665,0.9899494936611665,1.649915822768611,4.492207786361596,4.492207786361596,1.649915822768611,2.435590024086997,2.435590024086997,1.5556349186104046,4.949747468305832,4.949747468305832,1.5556349186104046,2.1213203435596424,2.1213203435596424,2.0,16.734860488081626,16.734860488081626,5,19.445436482630054,19.445436482630054,0.7071067811865475,0.7071067811865475,1.414213562373095,1.414213562373095,-3.8890872965260113,-3.8890872965260113,3.5355339059327373,3.5355339059327373,5,30.122748878546922,30.122748878546922,0.7071067811865475,0.7071067811865475,5,0.0,0.0
0.0,0.0,6.363961030678928,6.363961030678928,0.0,0.0,0.0,0.0,2.1213203435596424,4.966786185924784,4.966786185924784,2.1213203435596424,3.5355339059327373,3.5355339059327373,1.5556349186104046,1.8359965546598078,1.8359965546598078,1.5556349186104046,8.48528137423857,8.48528137423857,0.9899494936611665,2.1213203435596424,2.1213203435596424,0.9899494936611665,1.414213562373095,1.414213562373095,2.0,12.727922061357855,12.727922061357855,5,19.445436482630054,19.445436482630054,0.7071067811865475,0.7071067811865475,4.949747468305833,4.949747468305833,0.5892556509887896,0.5892556509887896,1.414213562373095,1.414213562373095,5,30.122748878546922,30.122748878546922,0.7071067811865476,0.7071067811865476,5,1.1785113019775793,1.1785113019775793
0.0,0.0,2.1213203435596424,2.1213203435596424,0.0,0.0,3.5355339059327373,3.5355339059327373,1.0606601717798212,1.649915822768611,1.649915822768611,1.0606601717798212,2.1213203435596424,2.1213203435596424,1.131370849898476,1.4012391260210482,1.4012391260210482,1.131370849898476,4.00693842672377,4.00693842672377,0.7071067811865475,0.7071067811865475,0.7071067811865475,0.7071067811865475,0.7071067811865475,0.7071067811865475,2.0,7.306770072260992,7.306770072260992,5,19.445436482630054,19.445436482630054,1.414213562373095,1.414213562373095,0.7071067811865475,0.7071067811865475,-0.848528137423857,-0.848528137423857,1.103086578651014,1.103086578651014,5,30.122748878546922,30.122748878546922,0.0,0.0,5,2.1213203435596424,2.1213203435596424
0.0,0.0,2.1213203435596424,2.1213203435596424,0.0,0.0,1.414213562373095,1.414213562373095,0.7071067811865475,0.7071067811865475,0.7071067811865475,0.7071067811865475,0.7071067811865475,0.7071067811865475,1.0606601717798212,15.00637724518118,15.00637724518118,1.0606601717798212,1.021376461713902,1.021376461713902,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.6499158227686108,1.6499158227686108,5,19.445436482630054,19.445436482630054,0.0,0.0,0.7071067811865475,0.7071067811865475,0.3535533905932738,0.3535533905932738,1.021376461713902,1.021376461713902,5,30.122748878546922,30.122748878546922,0.7071067811865476,0.7071067811865476,5,2.1213203435596424,2.1213203435596424
0.0,0.0,1.5,1.5,1.0,1.0,6.0,6.0,0.5,0.1,0.1,0.5,2.5,2.5,2.5,0.1565,0.1565,2.5,8.0,8.0,8.0,0.4445,0.4445,8.0,9.0,9.0,2.0,17.5,17.5,5,53.0,53.0,2.0,2.0,2.5,2.5,3.5,3.5,13.5,13.5,5,52.0,52.0,0.0,0.0,5,1.5,1.5
0.0,0.0,0.7071067811865475,0.7071067811865475,0.0,0.0,4.949747468305833,4.949747468305833,2.1213203435596424,10.666357220433703,10.666357220433703,2.1213203435596424,2.5927248643506746,2.5927248643506746,1.414213562373095,17.900966407933133,17.900966407933133,1.414213562373095,1.3356461422412564,1.3356461422412564,0.7071067811865475,0.7071067811865475,0.7071067811865475,0.7071067811865475,0.7071067811865475,0.7071067811865475,2.0,4.478342947514801,4.478342947514801,5,19.445436482630054,19.445436482630054,0.7071067811865475,0.7071067811865475,2.1213203435596424,2.1213203435596424,0.5050762722761054,0.5050762722761054,1.313198307917874,1.313198307917874,5,30.122748878546922,30.122748878546922,0.0,0.0,5,0.7071067811865475,0.7071067811865475
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,5,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5355339059327373,13.371705847214251,13.371705847214251,3.5355339059327373,2.82842712474619,2.82842712474619,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,5,19.445436482630054,19.445436482630054,0.7071067811865475,0.7071067811865475,1.414213562373095,1.414213562373095,0.9428090415820635,0.9428090415820635,4.242640687119285,4.242640687119285,5,30.122748878546922,30.122748878546922,0.0,0.0,5,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.125,0.125,0.5,2.0,2.0,0.5,0.25,0.25,0.5,1.0,1.0,4.0,5.5,5.5,5,57.0,57.0,0.5,0.5,2.0,2.0,-1.5,-1.5,1.5,1.5,5,54.5,54.5,0.0,0.0,5,0.5,0.5
0.0,0.0,1.5,1.84894690328381,0.0,0.0,1.5,3.0310889132455356,0.0,0.0,1.710743834382651,1.5,4.0,3.1788776569561055,1.5,0.125,6.54653670707977,2.2677868380553634,6.0,2.4648415338480176,1.5,0.5,1.7248984681060866,1.3093073414159544,1.5,1.2666611148001803,2.0,14.5,3.0586521664241,2,56.5,37.85359608864269,0.0,1.732050807568877,0.5,1.3093073414159544,-8.0,-1.0873428210460347,4.5,1.8425768059199827,2,46.5,29.10659854650434,0.0,0.8660254037844385,2,2.0,2.5828380962768356
0.0,0.0,1.5,3.6556307750696546,0.0,1.0,2.0,2.497480745059398,0.0,0.0,1.0,1.0,1.0,5.422176684690384,0.5,0.0715,2.847099656570197,2.82842712474619,3.5,19.595917942265423,1.0,0.5,2.7130262401550715,2.449489742783178,1.0,1.8418803882136272,2.0,13.0,32.49747242918615,2,56.5,53.39887639267328,0.0,1.0,1.0,1.8516401995451028,-11.5,-1.3273676061682242,2.0,2.6,2,46.5,47.29444688208493,0.0,2.449489742783178,2,0.5,3.872983346207417
0.0,0.0,0.5,1.997250857807048,0.0,1.0,1.0,3.6556307750696546,0.5,0.125,1.7320508075688774,1.7320508075688774,2.0,4.041451884327381,0.5,0.0625,5.947630105831613,7.0,4.0,9.859006035092989,1.0,0.5,3.0,2.449489742783178,1.0,2.449489742783178,2.0,11.5,24.981169378742297,2,56.5,53.39887639267328,0.5,1.7320508075688774,0.5,2.0,-10.0,-3.7335273561790085,2.5,5.5549205986353085,2,46.5,47.29444688208493,0.0,2.32379000772445,2,2.0,2.9314195092110324
0.0,0.0,0.0,2.32379000772445,1.0,1.5666989036012806,2.0,3.872983346207417,0.0,0.0,1.0,1.0,0.5,3.872983346207417,1.0,0.25,8.182805676992734,0.0,2.0,8.520563361656317,1.0,0.5,1.5666989036012806,1.5666989036012806,1.0,1.7320508075688774,2.0,5.5,8.96154855580137,2,56.5,53.39887639267328,0.0,2.6111648393354674,0.5,3.464101615137755,-6.0,-2.304286117927706,3.0,12.24744871391589,2,46.5,47.29444688208493,0.0,1.0,2,0.0,1.7320508075688774
0.0,0.0,1.0,4.700096710803842,0.0,0.0,0.5,3.464101615137755,0.5,0.125,9.369381663082807,0.0,2.0,9.797958971132712,2.0,0.2,18.949152864895332,5.744562646538029,5.0,6.301260378126044,1.5,0.3,2.7647058823529416,2.3333333333333335,2.5,2.100420126042015,2.0,11.5,15.796438602655742,2,56.5,53.39887639267328,0.5,3.0,1.5,3.6556307750696546,0.0,-1.0681034923744679,6.0,6.273870080192331,2,46.5,47.29444688208493,1.0,2.6111648393354674,2,0.5,1.9867985355975657
0.0,0.0,2.0,3.117691453623979,0.0,0.0,1.0,3.6666666666666665,0.0,0.0,1.0,1.0,0.0,1.7320508075688774,1.5,0.375,11.372870094199115,3.7807562268756265,2.0,4.260408329807208,1.5,0.25,2.827719311035264,2.32379000772445,3.0,3.464101615137755,2.0,12.5,14.04878717372541,2,56.5,53.39887639267328,0.5,1.2185435916898848,1.5,3.6556307750696546,-5.0,-2.3094010767585034,4.5,4.365988510074562,2,46.5,47.29444688208493,0.0,2.449489742783178,2,2.0,2.182820625326997
0.0,0.0,0.5,1.7320508075688774,0.0,0.0,2.5,2.6111648393354674,1.5,0.25,1.4149203154242471,1.414213562373095,3.0,5.196152422706632,2.0,0.25,5.909857985153474,3.872983346207417,4.0,7.505553499465135,1.5,0.5,1.0,1.0,1.5,1.0,2.0,8.0,8.660254037844387,2,56.5,53.39887639267328,0.0,0.0,1.0,2.449489742783178,4.5,0.5507910552258941,7.0,2.5704573047002763,2,46.5,47.29444688208493,0.5,1.7320508075688774,2,0.5,1.7320508075688774
0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,1.4131534322663686,0.0,0.5,1.414213562373095,0.0,0.0,0.7071067811865475,0.7071067811865475,0.0,0.7071067811865475,2.0,7.0,10.606601717798211,2,56.5,22.122340725693416,0.0,0.7071067811865475,1.0,0.7071067811865475,0.0,0.7071067811865475,1.0,2.1213203435596424,2,46.5,33.58757210636101,0.0,0.0,2,0.0,0.0
0.0,0.0,0.5,2.6111648393354674,0.5,1.0,2.0,5.422176684690384,0.5,0.125,3.4477843646129314,5.196152422706632,2.0,6.971370023173351,3.0,0.25,6.800649047531288,4.2,6.0,8.175042831765765,2.5,0.5,2.5726096887571233,2.091290026730777,2.5,2.142857142857143,2.0,14.5,14.774055884310417,2,56.5,53.39887639267328,0.5,1.9867985355975657,2.0,4.041451884327381,-9.5,-0.5977406368332137,9.0,4.005180976482571,2,46.5,47.29444688208493,1.0,1.7320508075688774,2,2.0,3.872983346207417
0.0,0.0,2.0,2.0,0.0,0.0,1.5,1.5,0.0,0.0,0.0,0.0,1.5,1.5,1.5,0.125,0.125,1.5,6.0,6.0,5.0,0.4165,0.4165,5.0,6.0,6.0,3.0,14.5,14.5,0,54.5,54.5,2.0,2.0,0.0,0.0,-11.5,-11.5,8.0,8.0,0,44.5,44.5,1.0,1.0,6,1.5,1.5
0.0,0.0,1.5,2.82842712474619,1.0,3.5355339059327373,4.0,10.606601717798211,0.0,0.0,0.0,0.0,0.0,0.7071067811865475,1.0,0.111,1.5376766511516986,1.414213562373095,4.5,13.435028842544401,1.0,0.2,2.1213203435596424,2.1213203435596424,2.5,0.0,3.0,12.0,5.555838995037159,0,54.5,22.728432252424742,1.5,3.5355339059327373,1.0,3.5355339059327373,-9.5,-1.5320646925708532,3.0,1.9192898346492004,0,44.5,7.00035713374682,0.0,0.7071067811865475,6,0.5,1.414213562373095
0.0,0.0,0.0,0.7071067811865475,0.0,0.7071067811865475,0.5,2.1213203435596424,0.0,0.0,0.7071067811865475,0.7071067811865475,2.0,2.5927248643506746,0.5,0.0835,1.1794541110191612,0.9091372900969896,3.0,2.121320343559643,0.0,0.0,0.7071067811865475,0.7071067811865475,0.0,0.7071067811865475,3.0,5.5,2.003469213361885,0,54.5,22.728432252424742,0.5,0.7071067811865475,0.5,1.414213562373095,-1.5,-1.5556349186104046,1.0,0.8559713666995049,0,44.5,7.00035713374682,0.0,0.7071067811865475,6,0.0,0.7071067811865475
0.0,0.0,2.0,2.1213203435596424,0.0,0.0,1.0,2.1213203435596424,1.0,0.125,1.862510018419468,1.649915822768611,4.0,12.020815280171307,2.0,0.143,2.371572126201795,1.8384776310850235,7.0,7.306770072260992,0.5,0.1665,1.4131534322663686,2.1213203435596424,1.5,3.5355339059327373,3.0,16.0,6.363961030678928,0,54.5,22.728432252424742,0.0,0.0,1.0,2.1213203435596424,-7.0,-1.2727922061357855,5.5,1.8182745801939793,0,44.5,7.00035713374682,1.0,0.0,6,0.0,0.7071067811865475
0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.7071067811865475,0.5,0.5,0.0,0.0,0.5,0.0,2.0,0.2855,10.666357220433703,2.1213203435596424,3.5,2.5927248643506746,0.5,0.5,0.7071067811865475,0.7071067811865475,0.5,0.7071067811865475,3.0,8.5,7.306770072260992,0,54.5,22.728432252424742,0.0,0.7071067811865475,1.5,3.5355339059327373,-7.5,-0.7071067811865475,5.0,2.1213203435596424,0,44.5,7.00035713374682,0.0,0.0,6,0.5,0.7071067811865475
0.0,0.0,3.5,2.5927248643506746,0.5,0.7071067811865475,0.5,1.0606601717798212,1.0,0.3335,2.117086171217208,0.0,1.5,2.121320343559643,1.5,0.2145,24.041630560342593,2.82842712474619,3.5,3.181980515339464,0.5,0.25,0.0,0.0,1.0,0.0,3.0,12.5,18.384776310850235,0,54.5,22.728432252424742,0.0,0.0,0.5,1.414213562373095,-5.0,-4.00693842672377,4.5,3.8890872965260113,0,44.5,7.00035713374682,0.0,0.0,6,1.5,3.5355339059327373
